hour,stop_id,total,label
0,23311,0,0
0,23312,0,0
0,23312,182,1
0,23312,0,0
0,23312,0,0
0,23312,0,0
0,23313,0,0
0,23313,0,0
0,23313,0,0
0,23314,57,1
0,23314,117,1
0,23314,326,2
0,23314,180,1
0,23314,0,0
0,23315,39,1
0,23315,95,1
0,23315,0,0
0,23315,250,2
0,23315,154,1
0,23316,54,1
0,23316,0,0
0,23316,0,0
0,23316,60,1
0,23316,0,0
0,23316,122,1
0,23316,0,0
0,23317,65,1
0,23317,0,0
0,23317,0,0
0,23317,0,0
0,23317,0,0
0,23317,116,1
0,23317,0,0
0,23317,197,1
0,23317,0,0
0,23318,0,0
0,23318,0,0
0,23318,112,1
0,23318,140,1
0,23318,0,0
0,23318,0,0
0,23318,344,2
0,23318,0,0
0,23318,0,0
0,23319,0,0
0,23319,68,1
0,23319,0,0
0,23319,0,0
0,23319,529,2
0,23319,0,0
0,23321,40,1
0,23321,226,2
0,23321,0,0
0,23321,244,2
0,23321,332,2
0,23322,0,0
0,23322,0,0
0,23322,0,0
0,23323,0,0
0,23323,0,0
0,23323,5,0
0,23323,68,1
0,23323,107,1
0,23323,340,2
0,23323,204,2
0,23323,0,0
0,23323,0,0
0,23324,0,0
0,23324,42,1
0,23324,0,0
0,23324,240,2
0,23324,81,1
0,23324,0,0
0,23325,0,0
0,23325,0,0
0,23325,7,0
0,23325,54,1
0,23325,1,0
0,23325,48,1
0,23326,0,0
0,23326,0,0
0,23326,2,0
0,23326,30,1
0,23326,125,1
0,23326,0,0
0,23326,35,1
0,23326,0,0
0,23327,0,0
0,23327,0,0
0,23327,0,0
0,23327,5,0
0,23327,0,0
0,23327,37,1
0,23327,217,2
0,23327,0,0
0,23327,0,0
0,23329,0,0
0,23329,68,1
0,23329,43,1
0,23329,138,1
0,23329,50,1
0,23329,0,0
0,23330,147,1
0,23330,97,1
0,23330,300,2
0,23330,131,1
0,23330,56,1
0,23331,58,1
0,23331,82,1
0,23331,174,1
0,23331,87,1
0,23331,38,1
0,23331,69,1
0,23332,0,0
0,23332,281,2
0,23332,45,1
0,23332,0,0
0,23332,0,0
0,23332,79,1
0,23332,33,1
0,23333,0,0
0,23333,18,0
0,23333,0,0
0,23333,149,1
0,23333,0,0
0,23333,17,0
0,23333,36,1
0,23334,0,0
0,23334,0,0
0,23334,0,0
0,23334,459,2
0,23334,0,0
0,23334,0,0
0,23334,80,1
0,23335,0,0
0,23335,47,1
0,23335,4,0
0,23335,0,0
0,23335,0,0
0,23335,72,1
0,23335,0,0
0,23335,0,0
0,23335,462,2
0,23336,0,0
0,23336,0,0
0,23336,0,0
0,23336,63,1
0,23336,203,2
0,23336,0,0
0,23336,326,2
0,23336,39,1
0,23338,0,0
0,23338,7,0
0,23338,7,0
0,23338,16,0
0,23338,0,0
0,23338,0,0
0,23338,0,0
0,23338,5,0
0,23338,0,0
0,23338,0,0
0,23339,0,0
0,23339,32,1
0,23339,51,1
0,23339,5,0
0,23339,52,1
0,23339,0,0
0,23339,0,0
0,23339,0,0
0,23339,0,0
0,23340,0,0
0,23340,0,0
0,23340,0,0
0,23340,12,0
0,23340,35,1
0,23340,7,0
0,23340,0,0
0,23340,0,0
0,23340,31,1
0,23341,8,0
0,23341,8,0
0,23341,0,0
0,23342,12,0
0,23342,0,0
0,23342,0,0
0,23342,0,0
0,23343,0,0
0,23343,0,0
0,23343,0,0
0,23343,0,0
0,23343,0,0
0,23343,10,0
0,23344,0,0
0,23344,53,1
0,23344,0,0
0,23344,0,0
0,23344,0,0
0,23344,0,0
0,23345,0,0
0,23345,0,0
0,23345,0,0
0,23345,0,0
0,23345,5,0
0,23346,3,0
0,23346,0,0
0,23346,0,0
0,23347,0,0
0,23347,4,0
0,23347,5,0
0,23348,0,0
0,23348,15,0
0,23348,91,1
0,23349,18,0
0,23349,119,1
0,23349,123,1
0,23349,85,1
0,23349,1,0
0,23350,0,0
0,23350,123,1
0,23350,0,0
0,23350,0,0
0,23350,0,0
0,23351,31,1
0,23351,0,0
0,23351,23,1
0,23351,114,1
0,23351,194,1
0,23351,134,1
0,23351,108,1
0,23351,0,0
0,23352,22,1
0,23352,0,0
0,23352,122,1
0,23352,222,2
0,23352,147,1
0,23352,102,1
0,23352,0,0
0,23352,0,0
0,23352,30,1
0,23353,0,0
0,23353,0,0
0,23353,0,0
0,23353,72,1
0,23353,0,0
0,23353,0,0
0,23353,0,0
0,23353,14,0
0,23353,13,0
0,23354,0,0
0,23354,0,0
0,23354,57,1
0,23354,0,0
0,23354,0,0
0,23354,0,0
0,23354,7,0
0,23354,7,0
0,23354,0,0
0,23355,16,0
0,23355,100,1
0,23356,30,1
0,23356,0,0
0,23357,8,0
0,23357,116,1
0,23358,0,0
0,23358,15,0
0,23359,90,1
0,23359,0,0
0,23359,0,0
0,23359,0,0
0,23360,0,0
0,23360,87,1
0,23360,0,0
0,23360,349,2
0,23360,221,2
0,23360,543,2
0,23360,337,2
0,23360,0,0
0,23361,0,0
0,23361,171,1
0,23361,0,0
0,23361,65,1
0,23361,333,2
0,23361,0,0
0,23361,275,2
0,23362,0,0
0,23362,0,0
0,23362,105,1
0,23362,81,1
0,23362,0,0
0,23362,0,0
0,23362,0,0
0,23362,0,0
0,23363,0,0
0,23363,0,0
0,23363,11,0
0,23363,200,2
0,23363,2,0
0,23363,58,1
0,23364,0,0
0,23364,50,1
0,23364,16,0
0,23364,0,0
0,23364,0,0
0,23364,270,2
0,23364,0,0
0,23364,0,0
0,23364,93,1
0,23365,0,0
0,23365,0,0
0,23365,0,0
0,23365,11,0
0,23365,0,0
0,23366,4,0
0,23366,20,1
0,23366,4,0
0,23367,27,1
0,23367,9,0
0,23367,5,0
0,23367,0,0
0,23367,0,0
0,23368,0,0
0,23368,0,0
0,23368,0,0
0,23368,0,0
0,23368,0,0
0,23368,0,0
0,23368,0,0
0,23368,0,0
0,23369,0,0
0,23369,0,0
0,23369,0,0
0,23369,0,0
0,23369,0,0
0,23369,0,0
0,23369,0,0
0,23370,0,0
0,23370,0,0
0,23370,0,0
0,23370,0,0
0,23370,0,0
0,23370,0,0
0,23370,0,0
0,23371,0,0
0,23372,0,0
0,23373,0,0
0,23373,0,0
0,23374,0,0
0,23374,0,0
0,23375,0,0
0,23375,4,0
0,23376,0,0
0,23376,7,0
0,23377,0,0
0,23377,5,0
0,23377,6,0
0,23378,3,0
0,23378,0,0
0,23378,1,0
0,23379,2,0
0,23379,0,0
0,23379,3,0
0,23380,0,0
0,23380,25,1
0,23380,0,0
0,23380,0,0
0,23380,18,0
0,23380,0,0
0,23380,23,1
0,23380,0,0
0,23380,0,0
0,23380,0,0
0,23381,0,0
0,23381,0,0
0,23381,0,0
0,23381,73,1
0,23381,67,1
0,23381,0,0
0,23381,99,1
0,23381,0,0
0,23381,0,0
0,23381,0,0
0,23382,51,1
0,23382,0,0
0,23382,0,0
0,23382,0,0
0,23382,0,0
0,23382,0,0
0,23382,75,1
0,23382,0,0
0,23382,0,0
0,23383,0,0
0,23383,0,0
0,23383,0,0
0,23383,36,1
0,23383,5,0
0,23383,49,1
0,23383,50,1
0,23383,50,1
0,23383,45,1
0,23384,0,0
0,23384,40,1
0,23384,0,0
0,23384,62,1
0,23384,21,1
0,23384,80,1
0,23384,72,1
0,23384,101,1
0,23384,118,1
0,23384,93,1
0,23385,17,0
0,23385,17,0
0,23385,0,0
0,23385,26,1
0,23385,0,0
0,23385,33,1
0,23385,73,1
0,23385,40,1
0,23385,52,1
0,23385,53,1
0,23386,29,1
0,23386,0,0
0,23387,18,0
0,23387,61,1
0,23388,35,1
0,23388,31,1
0,23389,131,1
0,23389,0,0
0,23389,160,1
0,23981,0,0
0,23981,63,1
0,23981,158,1
0,23994,0,0
0,23994,0,0
0,23994,0,0
0,23392,0,0
0,23392,0,0
0,23392,0,0
0,23395,0,0
0,23395,0,0
0,23395,56,1
0,23395,69,1
0,23395,0,0
0,23395,80,1
0,23395,0,0
0,23395,1,0
0,23395,0,0
0,23395,0,0
0,23397,25,1
0,23397,0,0
0,23401,0,0
0,23402,0,0
0,23402,4,0
0,23402,0,0
0,23402,0,0
0,23403,0,0
0,23403,49,1
0,23404,213,2
0,23404,0,0
0,23404,0,0
0,23404,125,1
0,23404,0,0
0,23404,0,0
0,23404,0,0
0,23404,119,1
0,23404,0,0
0,23404,0,0
0,23404,0,0
0,23406,0,0
0,23406,0,0
0,23406,14,0
0,23406,23,1
0,23406,0,0
0,23406,0,0
0,23406,0,0
0,23406,9,0
0,23406,0,0
0,23406,0,0
0,23406,0,0
0,23407,0,0
0,23407,30,1
0,23407,0,0
0,23407,27,1
0,23407,38,1
0,23407,52,1
0,23407,49,1
0,23407,21,1
0,23407,21,1
0,23407,0,0
0,23407,23,1
0,23408,764,2
0,23408,31,1
0,23408,70,1
0,23408,457,2
0,23408,0,0
0,23408,627,2
0,23408,0,0
0,23408,0,0
0,23408,335,2
0,23408,0,0
0,23409,0,0
0,23409,64,1
0,23409,1,0
0,23410,0,0
0,23410,429,2
0,23410,0,0
0,23410,152,1
0,23410,290,2
0,23410,309,2
0,23410,220,2
0,23410,551,2
0,23410,0,0
0,23411,5,0
0,23411,18,0
0,23411,0,0
0,23411,0,0
0,23412,0,0
0,23412,30,1
0,23412,0,0
0,23412,0,0
0,23412,0,0
0,23412,76,1
0,23412,0,0
0,23413,86,1
0,23413,0,0
0,23413,72,1
0,23413,130,1
0,23414,9,0
0,23414,103,1
0,23414,36,1
0,23416,80,1
0,23417,21,1
0,23417,49,1
0,23417,64,1
0,23418,6,0
0,23418,9,0
0,23418,18,0
0,23419,0,0
0,23419,0,0
0,23419,0,0
0,23420,0,0
0,23420,0,0
0,23420,0,0
0,23421,0,0
0,23421,0,0
0,23421,0,0
0,23422,5,0
0,23422,0,0
0,23422,0,0
0,23423,0,0
0,23423,18,0
0,23423,0,0
0,23423,0,0
0,23423,0,0
0,23424,35,1
0,23424,0,0
0,23424,0,0
0,23424,0,0
0,23424,0,0
0,23425,0,0
0,23425,4,0
0,23425,0,0
0,23425,0,0
0,23425,0,0
0,23425,0,0
0,23425,3,0
0,23425,0,0
0,23425,0,0
0,23425,0,0
0,23425,0,0
0,23426,55,1
0,23426,39,1
0,23426,0,0
0,23426,0,0
0,23426,19,0
0,23426,0,0
0,23426,10,0
0,23426,0,0
0,23426,56,1
0,23426,51,1
0,23427,0,0
0,23427,39,1
0,23427,289,2
0,23427,0,0
0,23427,63,1
0,23428,19,0
0,23428,0,0
0,23428,139,1
0,23428,17,0
0,23428,0,0
0,23429,3,0
0,23429,9,0
0,23429,0,0
0,23429,252,2
0,23429,0,0
0,23430,2,0
0,23430,218,2
0,23430,0,0
0,23430,0,0
0,23430,0,0
0,23431,75,1
0,23431,53,1
0,23431,0,0
0,23431,215,2
0,23432,109,1
0,23432,0,0
0,23432,4,0
0,23432,0,0
0,23432,0,0
0,23433,0,0
0,23433,0,0
0,23435,18,0
0,23435,15,0
0,23435,121,1
0,23436,0,0
0,23436,150,1
0,23438,0,0
0,23438,0,0
0,23438,285,2
0,23438,0,0
0,23438,0,0
0,23445,20,1
0,23445,8,0
0,23445,0,0
0,23445,114,1
0,23445,0,0
0,23445,0,0
0,23449,0,0
0,23449,91,1
0,23449,24,1
0,23449,0,0
0,23449,0,0
0,23449,142,1
0,23449,176,1
0,23449,158,1
0,23449,176,1
0,23450,9,0
0,23450,8,0
0,23450,0,0
0,23450,22,1
0,23450,0,0
0,23450,23,1
0,23450,28,1
0,23450,53,1
0,23450,41,1
0,23450,30,1
0,23453,0,0
0,23453,125,1
0,23456,0,0
0,23456,0,0
0,23456,0,0
0,23456,700,2
0,23456,167,1
0,23456,0,0
0,23456,0,0
0,23457,0,0
0,23457,53,1
0,23457,0,0
0,23457,0,0
0,23457,2,0
0,23457,98,1
0,23457,199,1
0,23457,457,2
0,23458,0,0
0,23458,0,0
0,23458,0,0
0,23458,0,0
0,23459,10,0
0,23459,0,0
0,23459,0,0
0,23459,61,1
0,23459,0,0
0,23459,37,1
0,23459,63,1
0,23459,0,0
0,23459,0,0
0,23459,0,0
0,23462,0,0
0,23462,71,1
0,23465,39,1
0,23465,37,1
0,23465,0,0
0,23465,0,0
0,23465,0,0
0,23465,0,0
0,23465,44,1
0,23465,0,0
0,23465,0,0
0,23465,0,0
0,23466,26,1
0,23466,0,0
0,23466,142,1
0,23468,0,0
0,23468,0,0
0,23468,12,0
0,23468,0,0
0,23468,0,0
0,23469,0,0
0,23469,16,0
0,23469,45,1
0,23469,26,1
0,23469,26,1
0,23470,63,1
0,23470,1,0
0,23470,0,0
0,23470,0,0
0,23470,4,0
0,23472,0,0
0,23472,0,0
0,23472,0,0
0,23472,0,0
0,23472,0,0
0,23473,213,2
0,23473,132,1
0,23473,0,0
0,23473,20,1
0,23473,0,0
0,23473,166,1
0,23473,271,2
0,23473,47,1
0,23473,160,1
0,23473,0,0
0,23473,0,0
0,23473,92,1
0,23474,0,0
0,23475,0,0
0,23476,0,0
0,23477,0,0
0,23479,53,1
0,23481,70,1
0,23481,0,0
0,23481,51,1
0,23483,0,0
0,23484,19,0
0,23488,139,1
0,23488,88,1
0,23488,0,0
0,23491,41,1
0,23492,0,0
0,23493,0,0
0,23504,72,1
0,23504,0,0
0,23504,37,1
0,23505,39,1
0,23505,0,0
0,23505,0,0
0,23507,31,1
0,23507,0,0
0,23507,131,1
0,23507,57,1
0,23507,371,2
0,23508,0,0
0,23509,0,0
0,23509,3,0
0,23509,0,0
0,23509,60,1
0,23509,0,0
0,23509,0,0
0,23510,0,0
0,23510,97,1
0,23510,0,0
0,23511,2,0
0,23511,0,0
0,23511,99,1
0,23511,0,0
0,23511,0,0
0,23511,0,0
0,23512,272,2
0,23512,111,1
0,23513,38,1
0,23513,25,1
0,23513,0,0
0,23514,0,0
0,23514,0,0
0,23515,0,0
0,23515,0,0
0,23515,21,1
0,23516,0,0
0,23516,3,0
0,23517,0,0
0,23517,0,0
0,23518,0,0
0,23518,0,0
0,23519,0,0
0,23519,0,0
0,23520,12,0
0,23521,0,0
0,23523,2,0
0,23523,50,1
0,23523,0,0
0,23523,0,0
0,23524,4,0
0,23525,0,0
0,23525,0,0
0,23526,238,2
0,23526,389,2
0,23526,173,1
0,23527,37,1
0,23527,0,0
0,23527,0,0
0,23531,18,0
0,23531,65,1
0,23531,74,1
0,23531,144,1
0,23531,161,1
0,23531,0,0
0,23531,32,1
0,23531,0,0
0,23531,0,0
0,23531,105,1
0,23531,0,0
0,23531,0,0
0,23698,0,0
0,23698,0,0
0,23720,0,0
0,23720,0,0
0,23749,0,0
0,23749,0,0
0,23641,336,2
0,23398,0,0
0,23399,6,0
0,23400,4,0
0,23400,0,0
0,23500,0,0
0,23501,36,1
0,23241,282,2
0,23155,0,0
0,23155,234,2
0,23155,4,0
0,23155,0,0
0,23155,0,0
0,23434,0,0
0,23434,36,1
0,23434,0,0
0,23434,0,0
0,23434,0,0
0,23434,0,0
0,23200,0,0
0,23200,0,0
0,23200,53,1
0,23200,14,0
0,23200,453,2
0,23290,1,0
0,23290,36,1
0,23290,200,2
0,23290,0,0
0,23290,0,0
0,23439,47,1
0,23439,36,1
0,23439,12,0
0,23439,84,1
0,23437,0,0
0,23437,94,1
0,23437,0,0
0,23437,0,0
0,23537,71,1
0,23537,0,0
0,23537,42,1
0,23537,86,1
0,23537,0,0
0,23537,63,1
0,23537,176,1
0,23537,0,0
0,23463,174,1
0,23463,0,0
0,23463,0,0
0,23463,0,0
0,23464,0,0
0,23464,0,0
0,23464,0,0
0,23464,139,1
0,23464,0,0
0,23480,109,1
0,23480,0,0
0,23480,0,0
0,23480,0,0
0,23482,0,0
0,23482,0,0
0,23482,0,0
0,23482,350,2
0,23482,0,0
0,23448,0,0
0,23448,0,0
0,23448,302,2
0,23448,0,0
0,23448,0,0
0,23447,366,2
0,23447,0,0
0,23447,0,0
0,23447,0,0
0,23446,0,0
0,23446,255,2
0,23446,0,0
0,23446,0,0
0,23446,0,0
0,23471,464,2
0,23471,0,0
0,23471,0,0
0,23471,0,0
0,23394,76,1
0,23394,60,1
0,23394,39,1
0,23393,0,0
0,23393,11,0
0,23393,0,0
0,23528,98,1
0,23528,173,1
0,23528,69,1
0,23454,0,0
0,23454,39,1
0,23454,0,0
0,23538,0,0
0,23538,0,0
0,23538,0,0
0,23538,173,1
0,23538,0,0
0,23530,217,2
0,23530,0,0
0,23530,0,0
0,23530,0,0
0,23529,0,0
0,23529,0,0
0,23983,2,0
0,23320,34,1
0,23320,21,1
0,23320,30,1
0,23320,60,1
0,23150,0,0
0,23150,41,1
0,23150,0,0
0,23150,5,0
0,23150,0,0
0,23150,0,0
0,23150,0,0
0,23150,26,1
0,23150,0,0
0,23150,0,0
0,23405,1,0
0,23405,0,0
0,23405,0,0
0,23405,0,0
0,23442,0,0
0,23442,19,0
0,23442,0,0
0,23489,63,1
0,23489,0,0
0,23440,0,0
0,23440,0,0
0,23440,8,0
0,23440,0,0
0,23440,1,0
0,23440,0,0
0,23440,0,0
0,23440,4,0
0,23440,0,0
0,23440,0,0
0,23440,0,0
0,23441,63,1
0,23441,24,1
0,23441,16,0
0,23441,0,0
0,23441,0,0
0,23441,102,1
0,23441,0,0
0,23441,146,1
0,23441,0,0
0,23441,71,1
0,23467,0,0
0,23467,0,0
0,23467,0,0
0,23444,93,1
0,23478,9,0
0,23544,0,0
0,23544,0,0
0,23544,0,0
0,23544,0,0
0,23545,0,0
0,23546,0,0
0,23552,0,0
0,23558,0,0
0,23562,0,0
0,23562,0,0
0,23569,0,0
0,23575,0,0
0,23598,0,0
0,23815,0,0
0,23818,0,0
0,23818,0,0
0,23823,0,0
0,23857,0,0
0,23857,0,0
0,23857,73,1
0,23858,0,0
0,23871,0,0
0,23871,0,0
0,23872,48,1
0,23872,48,1
0,23874,17,0
0,23877,16,0
0,23878,0,0
0,23880,0,0
0,23884,13,0
0,23884,39,1
0,23884,0,0
0,23917,0,0
0,23920,0,0
0,23920,0,0
0,23920,0,0
0,23920,0,0
0,23921,0,0
0,23921,119,1
0,23922,0,0
0,23923,13,0
0,23925,0,0
0,23918,0,0
0,23918,0,0
0,23918,0,0
0,23918,0,0
0,23918,0,0
0,23918,0,0
0,23918,0,0
0,23918,0,0
0,23532,0,0
0,23532,0,0
0,23536,0,0
0,23855,0,0
0,23741,14,0
0,23741,0,0
0,23883,0,0
0,23697,0,0
0,23738,0,0
0,23756,0,0
0,23876,0,0
0,23856,0,0
0,23866,18,0
0,23866,0,0
0,23866,185,1
0,23924,0,0
0,23573,0,0
0,23573,0,0
0,23731,0,0
0,23731,0,0
0,23533,0,0
0,23533,11,0
0,23533,0,0
0,23595,0,0
0,23557,0,0
0,23579,0,0
0,23586,13,0
0,23586,0,0
0,23819,0,0
0,23597,29,1
0,23597,0,0
0,23597,8,0
0,23600,18,0
0,23600,44,1
0,23600,0,0
0,23728,0,0
0,23728,0,0
0,23911,14,0
0,23911,2,0
0,23543,0,0
0,23543,6,0
0,23543,0,0
0,23993,0,0
0,23993,0,0
0,23995,0,0
0,23995,0,0
0,23995,0,0
0,23995,0,0
0,23949,7,0
0,23948,15,0
0,23947,18,0
0,23946,15,0
0,23944,0,0
0,23941,0,0
0,23941,0,0
0,23942,0,0
0,23942,0,0
0,23943,0,0
0,23958,0,0
0,23958,0,0
0,23950,0,0
0,23863,3,0
0,23863,2,0
0,23960,0,0
0,23960,0,0
0,23961,0,0
0,23961,0,0
0,23962,50,1
0,23964,0,0
0,23970,0,0
0,23969,0,0
0,23968,0,0
0,23965,0,0
0,23963,0,0
0,23972,0,0
0,23971,0,0
0,23967,0,0
0,23967,0,0
0,23564,0,0
0,23572,154,1
0,23572,0,0
0,23572,0,0
0,23893,0,0
0,23629,0,0
0,23896,0,0
0,23933,0,0
0,23937,0,0
0,23938,0,0
0,23940,0,0
0,23822,13,0
0,23339,29,1
1,23849,0,0
1,23849,0,0
1,23849,0,0
1,23850,0,0
1,23850,0,0
1,23101,0,0
1,23101,0,0
1,23101,0,0
1,23101,0,0
1,23101,0,0
1,23101,0,0
1,23101,0,0
1,23102,0,0
1,23102,0,0
1,23102,0,0
1,23102,0,0
1,23102,0,0
1,23102,0,0
1,23102,38,1
1,23103,0,0
1,23103,0,0
1,23103,0,0
1,23103,0,0
1,23103,0,0
1,23103,0,0
1,23103,0,0
1,23104,0,0
1,23104,0,0
1,23104,0,0
1,23104,0,0
1,23104,0,0
1,23104,22,1
1,23104,0,0
1,23105,0,0
1,23105,0,0
1,23105,0,0
1,23105,0,0
1,23105,0,0
1,23106,0,0
1,23106,0,0
1,23106,0,0
1,23106,0,0
1,23106,0,0
1,23107,0,0
1,23107,0,0
1,23107,0,0
1,23107,0,0
1,23108,0,0
1,23108,0,0
1,23108,0,0
1,23108,0,0
1,23108,0,0
1,23108,0,0
1,23109,0,0
1,23109,0,0
1,23109,0,0
1,23109,0,0
1,23110,0,0
1,23110,0,0
1,23110,0,0
1,23110,0,0
1,23110,0,0
1,23110,0,0
1,23110,0,0
1,23111,0,0
1,23111,0,0
1,23111,0,0
1,23111,0,0
1,23111,0,0
1,23111,0,0
1,23112,0,0
1,23112,0,0
1,23112,0,0
1,23112,0,0
1,23112,0,0
1,23113,0,0
1,23113,0,0
1,23113,0,0
1,23113,0,0
1,23113,0,0
1,23114,0,0
1,23114,0,0
1,23114,0,0
1,23114,0,0
1,23115,0,0
1,23115,0,0
1,23115,0,0
1,23115,0,0
1,23116,0,0
1,23116,0,0
1,23116,0,0
1,23116,0,0
1,23117,0,0
1,23117,0,0
1,23117,0,0
1,23117,0,0
1,23117,0,0
1,23118,0,0
1,23118,0,0
1,23118,0,0
1,23118,0,0
1,23118,0,0
1,23119,0,0
1,23119,0,0
1,23119,0,0
1,23119,0,0
1,23119,0,0
1,23120,0,0
1,23120,0,0
1,23121,0,0
1,23121,0,0
1,23122,0,0
1,23122,0,0
1,23122,0,0
1,23123,0,0
1,23123,0,0
1,23123,0,0
1,23124,0,0
1,23124,0,0
1,23124,0,0
1,23125,0,0
1,23125,0,0
1,23125,0,0
1,23125,0,0
1,23126,0,0
1,23126,0,0
1,23127,0,0
1,23127,0,0
1,23127,0,0
1,23127,0,0
1,23127,31,1
1,23128,0,0
1,23128,0,0
1,23128,0,0
1,23129,0,0
1,23129,0,0
1,23130,0,0
1,23131,0,0
1,23132,0,0
1,23132,0,0
1,23132,0,0
1,23132,0,0
1,23133,0,0
1,23133,0,0
1,23133,0,0
1,23133,0,0
1,23134,0,0
1,23134,0,0
1,23134,0,0
1,23135,0,0
1,23135,0,0
1,23135,0,0
1,23136,0,0
1,23136,0,0
1,23136,0,0
1,23136,0,0
1,23136,34,1
1,23137,0,0
1,23137,0,0
1,23138,0,0
1,23138,0,0
1,23139,0,0
1,23139,0,0
1,23139,0,0
1,23139,0,0
1,23140,0,0
1,23140,0,0
1,23141,0,0
1,23141,0,0
1,23141,0,0
1,23141,0,0
1,23142,0,0
1,23142,0,0
1,23142,0,0
1,23142,0,0
1,23143,0,0
1,23143,0,0
1,23144,0,0
1,23145,0,0
1,23145,0,0
1,23145,0,0
1,23146,0,0
1,23146,0,0
1,23146,0,0
1,23147,0,0
1,23147,0,0
1,23147,0,0
1,23148,0,0
1,23148,0,0
1,23148,0,0
1,23148,13,0
1,23148,0,0
1,23148,0,0
1,23148,0,0
1,23148,0,0
1,23148,0,0
1,23148,0,0
1,23148,0,0
1,23149,0,0
1,23149,0,0
1,23149,0,0
1,23149,0,0
1,23149,0,0
1,23149,0,0
1,23149,0,0
1,23149,0,0
1,23149,0,0
1,23149,0,0
1,23149,5,0
1,23151,0,0
1,23151,0,0
1,23151,0,0
1,23152,0,0
1,23153,0,0
1,23153,0,0
1,23154,0,0
1,23154,0,0
1,23154,0,0
1,23156,0,0
1,23156,0,0
1,23156,0,0
1,23156,0,0
1,23156,0,0
1,23156,0,0
1,23156,13,0
1,23156,0,0
1,23156,0,0
1,23157,0,0
1,23157,0,0
1,23157,0,0
1,23157,0,0
1,23157,0,0
1,23157,0,0
1,23157,0,0
1,23157,0,0
1,23157,18,0
1,23157,0,0
1,23158,0,0
1,23158,0,0
1,23158,0,0
1,23158,0,0
1,23158,0,0
1,23158,39,1
1,23158,0,0
1,23158,0,0
1,23158,0,0
1,23159,0,0
1,23159,0,0
1,23159,0,0
1,23159,0,0
1,23159,0,0
1,23159,0,0
1,23159,0,0
1,23159,0,0
1,23159,0,0
1,23159,25,1
1,23160,0,0
1,23160,0,0
1,23160,0,0
1,23160,0,0
1,23160,63,1
1,23161,0,0
1,23161,0,0
1,23161,0,0
1,23161,0,0
1,23161,0,0
1,23162,0,0
1,23162,0,0
1,23162,0,0
1,23163,0,0
1,23163,0,0
1,23163,0,0
1,23164,0,0
1,23164,0,0
1,23164,0,0
1,23164,0,0
1,23165,0,0
1,23165,0,0
1,23165,13,0
1,23165,0,0
1,23166,0,0
1,23166,0,0
1,23166,0,0
1,23166,0,0
1,23166,0,0
1,23166,5,0
1,23166,0,0
1,23167,0,0
1,23167,0,0
1,23167,0,0
1,23167,0,0
1,23167,0,0
1,23167,0,0
1,23167,0,0
1,23167,0,0
1,23168,0,0
1,23168,0,0
1,23168,470,2
1,23168,75,1
1,23168,0,0
1,23168,0,0
1,23169,0,0
1,23169,0,0
1,23169,577,2
1,23169,0,0
1,23169,0,0
1,23169,105,1
1,23169,0,0
1,23169,0,0
1,23169,0,0
1,23169,0,0
1,23170,0,0
1,23170,0,0
1,23170,0,0
1,23170,0,0
1,23170,103,1
1,23170,0,0
1,23170,0,0
1,23170,0,0
1,23170,0,0
1,23171,0,0
1,23171,0,0
1,23171,17,0
1,23171,0,0
1,23171,0,0
1,23171,0,0
1,23171,0,0
1,23171,0,0
1,23171,158,1
1,23172,0,0
1,23172,0,0
1,23172,0,0
1,23172,0,0
1,23172,0,0
1,23172,0,0
1,23173,0,0
1,23173,0,0
1,23173,0,0
1,23173,0,0
1,23173,0,0
1,23173,0,0
1,23174,0,0
1,23174,0,0
1,23174,0,0
1,23174,0,0
1,23175,0,0
1,23175,0,0
1,23175,0,0
1,23176,0,0
1,23176,0,0
1,23176,0,0
1,23176,0,0
1,23176,0,0
1,23176,0,0
1,23176,0,0
1,23177,0,0
1,23177,0,0
1,23177,0,0
1,23177,0,0
1,23177,0,0
1,23177,0,0
1,23177,0,0
1,23178,0,0
1,23178,0,0
1,23178,0,0
1,23178,0,0
1,23178,0,0
1,23180,0,0
1,23180,0,0
1,23181,0,0
1,23181,0,0
1,23181,0,0
1,23181,0,0
1,23181,0,0
1,23182,0,0
1,23182,0,0
1,23182,0,0
1,23182,0,0
1,23182,0,0
1,23183,0,0
1,23183,0,0
1,23183,0,0
1,23184,0,0
1,23184,0,0
1,23184,0,0
1,23185,0,0
1,23186,0,0
1,23186,0,0
1,23186,0,0
1,23186,0,0
1,23186,0,0
1,23186,0,0
1,23187,0,0
1,23187,0,0
1,23187,0,0
1,23187,0,0
1,23187,0,0
1,23187,0,0
1,23188,0,0
1,23188,0,0
1,23188,0,0
1,23188,0,0
1,23188,5,0
1,23188,0,0
1,23188,0,0
1,23188,0,0
1,23188,45,1
1,23189,0,0
1,23189,0,0
1,23189,0,0
1,23189,0,0
1,23189,90,1
1,23189,0,0
1,23189,0,0
1,23189,0,0
1,23189,0,0
1,23189,0,0
1,23189,0,0
1,23189,0,0
1,23189,2,0
1,23189,0,0
1,23189,0,0
1,23190,0,0
1,23190,0,0
1,23191,0,0
1,23191,0,0
1,23192,0,0
1,23192,0,0
1,23192,0,0
1,23192,0,0
1,23192,0,0
1,23192,84,1
1,23192,0,0
1,23192,0,0
1,23192,0,0
1,23192,0,0
1,23192,0,0
1,23192,0,0
1,23192,0,0
1,23192,237,2
1,23193,0,0
1,23193,0,0
